sample,session,goal,horizon,HorizonCoreGain,D2_full_cosine,D2_execution_cosine,D2_full_mse,goal_mean_full_mse,D2_execution_mse,goal_mean_execution_mse
50,10,push_pink_block_right,1,-0.6483297348022461,-0.059186648577451706,0.10316305607557297,2.080738067626953,2.2302074432373047,2.8754820823669434,3.4653406143188477
51,10,turn_on_lightbulb,1,0.16735601425170898,0.8169940710067749,0.859642744064331,1.0416762828826904,1.9350430965423584,0.6037980318069458,0.928629994392395
52,10,lift_blue_block_slider,1,0.3991889953613281,0.8891158103942871,0.7730301022529602,1.4319837093353271,3.0475013256073,0.7726753950119019,1.3637962341308594
53,10,turn_off_lightbulb,1,0.40480518341064453,0.6729888916015625,0.677501916885376,2.521509885787964,3.40663480758667,3.8193325996398926,5.164726257324219
54,10,turn_on_lightbulb,1,0.005984783172607422,0.8643819689750671,0.7255522608757019,1.6869456768035889,3.7797508239746094,1.0276105403900146,2.0869083404541016
55,10,turn_off_lightbulb,1,-1.1281375885009766,0.5822649002075195,0.4897707402706146,0.6412811279296875,0.7845295667648315,0.6625608205795288,0.8636698126792908
56,10,place_in_slider,1,-0.12122106552124023,0.9081634879112244,0.9275141358375549,0.4881262183189392,1.4132771492004395,0.6135526895523071,2.2546865940093994
57,10,lift_red_block_table,1,-1.3265013694763184,0.2287578582763672,0.7409856915473938,2.681833028793335,2.463808536529541,1.8097729682922363,2.2507965564727783
58,10,place_in_slider,1,-0.5043373107910156,0.7807816863059998,0.8048092722892761,0.3768303394317627,1.2205181121826172,0.48436135053634644,1.9912585020065308
59,10,lift_red_block_table,1,-0.1577157974243164,-0.23193852603435516,-0.28885331749916077,1.4672762155532837,1.4653176069259644,1.4064838886260986,1.570451259613037
60,10,turn_on_lightbulb,1,-1.270186424255371,0.4792027175426483,0.45957639813423157,0.4662070572376251,0.9139788746833801,0.47071853280067444,0.7253459692001343
61,10,place_in_slider,1,-0.1517333984375,0.8588564991950989,0.8638298511505127,0.7924307584762573,1.4995354413986206,1.0812455415725708,2.221262216567993
62,20,turn_off_lightbulb,1,-0.6946463584899902,0.430220365524292,0.46295464038848877,0.3460317850112915,0.52149897813797,0.3524099588394165,0.7575328350067139
63,20,push_pink_block_right,1,-0.19834327697753906,0.08339330554008484,0.30085721611976624,3.8553009033203125,4.81665563583374,3.2347335815429688,4.679498672485352
64,20,lift_red_block_table,1,-0.467803955078125,0.3514630198478699,0.28174206614494324,2.0444843769073486,2.3866748809814453,2.839265823364258,3.3815276622772217
65,20,turn_on_lightbulb,1,0.4450540542602539,0.8886754512786865,0.8340834975242615,3.0210726261138916,6.566493034362793,2.842942476272583,5.364555358886719
66,20,turn_off_lightbulb,1,-0.49536609649658203,0.5476282835006714,0.7044022083282471,1.7279495000839233,2.0663583278656006,2.20200777053833,3.214667797088623
67,20,lift_red_block_table,1,-3.69081449508667,-0.21295976638793945,-0.16825787723064423,2.1711668968200684,2.3247756958007812,3.3813064098358154,3.991783857345581
68,20,place_in_slider,1,-0.058547019958496094,0.8461529016494751,0.8952920436859131,1.01987886428833,2.21457576751709,1.0949468612670898,3.1557064056396484
69,20,push_pink_block_right,1,-2.0446791648864746,0.9136140942573547,0.8985823392868042,1.7210822105407715,3.0018310546875,2.2300868034362793,3.566208839416504
70,20,turn_off_lightbulb,1,-0.37032222747802734,0.47462135553359985,0.4404572546482086,0.5119876265525818,0.5449931025505066,0.5153624415397644,0.7990391850471497
71,20,push_pink_block_right,1,-0.8987045288085938,0.30779510736465454,0.37737151980400085,2.884413719177246,3.879533290863037,3.966372489929199,5.6633405685424805
72,20,place_in_slider,1,-0.2146143913269043,0.9314723014831543,0.9398768544197083,0.3786265254020691,1.3721402883529663,0.4995197057723999,2.1836676597595215
73,21,lift_blue_block_slider,1,-1.4764766693115234,0.7370084524154663,0.6818992495536804,1.1326298713684082,2.020014524459839,1.4816811084747314,2.337273597717285
74,21,lift_red_block_table,1,0.1934676170349121,0.8411312699317932,0.7857339382171631,1.1777901649475098,2.224259853363037,1.2292534112930298,1.7837034463882446
75,21,place_in_slider,1,-0.4430243968963623,0.8657190203666687,0.8707762360572815,0.22719798982143402,0.6539782285690308,0.25049057602882385,1.0996562242507935
76,21,turn_on_lightbulb,1,-0.11341142654418945,0.8453183174133301,0.7138636708259583,0.80635005235672,1.6232963800430298,1.0341655015945435,1.1272785663604736
77,21,turn_off_lightbulb,1,0.04556608200073242,0.786445140838623,0.8067618012428284,0.7895564436912537,1.3583967685699463,0.8548787832260132,1.4775258302688599
78,21,turn_on_lightbulb,1,-0.928490161895752,0.6959508657455444,0.8802446722984314,0.7736566662788391,1.1815308332443237,0.6637610793113708,1.4035993814468384
79,21,push_pink_block_right,1,-0.4647989273071289,0.6729585528373718,0.7874710559844971,1.5945260524749756,2.601642608642578,1.7299964427947998,3.7485733032226562
80,21,place_in_slider,1,-0.14700746536254883,0.7900753617286682,0.897632896900177,0.25769567489624023,0.7510543465614319,0.21888986229896545,1.363081455230713
81,21,turn_on_lightbulb,1,-0.31679582595825195,0.6135378479957581,0.7498067021369934,1.2839354276657104,1.514474868774414,1.1101468801498413,1.2166485786437988
82,21,lift_blue_block_slider,1,-0.9003782272338867,0.6092758178710938,0.7884719967842102,1.2169541120529175,1.480349063873291,1.4825811386108398,2.1697216033935547
83,21,turn_off_lightbulb,1,-1.0102689266204834,0.5643974542617798,0.6584814786911011,1.948409914970398,2.060680389404297,1.3928111791610718,1.7529619932174683
84,21,push_pink_block_right,1,-1.2230195999145508,0.4973589777946472,0.31103649735450745,1.3206367492675781,1.5534926652908325,2.3531246185302734,2.561105966567993
85,21,turn_off_lightbulb,1,-0.07552433013916016,0.8575441241264343,0.8959599137306213,0.6126630306243896,1.6120963096618652,0.4906577169895172,1.2193629741668701
86,21,push_pink_block_right,1,-0.9443893432617188,-0.5219573378562927,-0.5031742453575134,3.8395636081695557,4.231662273406982,2.776383876800537,3.404522657394409
87,21,place_in_slider,1,-0.33954381942749023,0.8628172874450684,0.9054614305496216,0.7032313346862793,1.5962060689926147,0.8986151814460754,2.8319523334503174
88,21,lift_red_block_table,1,-1.3812565803527832,0.2739174962043762,0.4901115298271179,0.8717515468597412,1.0071399211883545,0.7176213264465332,0.9403121471405029
89,21,place_in_slider,1,-0.35414981842041016,0.956058919429779,0.9751616716384888,0.21781125664710999,1.1155452728271484,0.23285174369812012,1.972351312637329
90,21,turn_off_lightbulb,1,-0.2323594093322754,0.8584423065185547,0.8225002288818359,0.4951556622982025,1.011873483657837,0.48091286420822144,0.9610196352005005
91,21,place_in_slider,1,-0.06770658493041992,0.6886749863624573,0.7085170149803162,0.6380325555801392,0.9408313035964966,0.8930618762969971,1.2990994453430176
92,21,turn_on_lightbulb,1,-0.7152605056762695,0.5705212354660034,0.44673630595207214,1.1934740543365479,1.9308674335479736,1.490879774093628,2.1612181663513184
93,21,lift_blue_block_slider,1,-2.330306053161621,0.023242594674229622,0.2005198448896408,1.89374577999115,2.2980241775512695,1.219118356704712,1.373618245124817
94,21,push_pink_block_right,1,-0.48472023010253906,0.4822574853897095,0.5268763899803162,2.298272132873535,2.7599377632141113,3.4224116802215576,4.3761887550354
95,21,turn_on_lightbulb,1,-0.89851975440979,0.70706707239151,0.8416106104850769,0.6580374240875244,0.8219451904296875,0.5747029185295105,1.0459688901901245
96,21,lift_blue_block_slider,1,-1.8847424983978271,0.373853474855423,0.7572424411773682,1.4468947649002075,1.2792197465896606,1.0687787532806396,1.6752817630767822
