kind,sample,session,source_goal,target_goal,horizon,cycle_full,cycle_semantic,cycle_execution,ground_truth_cycle_full,target_distance,execution_target_distance,target_rank,endpoint_error,decoded_action_mse,future_latent_mse,execution_knn_radius,local_pca_normal_distance,trajectory_jump
observed,158,30,turn_off_lightbulb,turn_off_lightbulb,3,3.5353481769561768,1.521518588066101,3.19118595123291,0.6000035405158997,4.035750389099121,3.4075722694396973,3,1,0.023477500304579735,0.7877525091171265,3.4075722694396973,0.8732266426086426,0.07216081023216248
observed,159,30,lift_blue_block_slider,lift_blue_block_slider,3,3.5240182876586914,1.355351448059082,3.2529566287994385,0.4772934317588806,3.9995663166046143,3.4574203491210938,1,0,0.02543189935386181,0.9203230142593384,3.4574203491210938,0.8830506205558777,0.17500174045562744
observed,160,30,turn_off_lightbulb,turn_off_lightbulb,3,2.9781060218811035,1.909240961074829,2.285588264465332,0.4422571659088135,3.854886531829834,3.0632288455963135,1,0,0.043701719492673874,0.7470446825027466,3.0632288455963135,1.1787891387939453,0.2849874198436737
observed,161,30,lift_blue_block_slider,lift_blue_block_slider,3,2.7176079750061035,2.1933751106262207,1.6045243740081787,0.4772162139415741,3.2866477966308594,2.2527284622192383,1,0,0.02173268236219883,0.4675213694572449,2.2527284622192383,1.6470879316329956,0.455243319272995
observed,162,30,turn_on_lightbulb,turn_on_lightbulb,3,2.325951337814331,1.7932127714157104,1.4813635349273682,0.7151731848716736,2.9927799701690674,2.2167749404907227,1,0,0.03821699321269989,1.3313056230545044,2.2167749404907227,1.4578406810760498,0.1910223811864853
observed,163,30,turn_off_lightbulb,turn_off_lightbulb,3,2.1551244258880615,1.3947304487228394,1.6429510116577148,0.31528913974761963,3.4323768615722656,2.704655885696411,2,1,0.042239878326654434,1.0061390399932861,2.704655885696411,1.7193498611450195,0.08500666171312332
observed,0,0,lift_red_block_table,lift_red_block_table,4,3.5946133136749268,3.5485923290252686,0.5733568072319031,0.5879465937614441,3.872929334640503,2.8024935722351074,4,1,0.0677899420261383,0.550989031791687,2.8024935722351074,1.2939486503601074,0.1514691859483719
observed,1,0,place_in_slider,place_in_slider,4,2.9243056774139404,2.4093170166015625,1.6573339700698853,0.9898093342781067,4.8275299072265625,2.4741435050964355,6,1,0.08846667408943176,1.3193342685699463,2.4741435050964355,1.5966670513153076,0.23522721230983734
observed,2,0,turn_on_lightbulb,turn_on_lightbulb,4,2.2483134269714355,2.190377712249756,0.5071079134941101,0.7076182961463928,3.5826492309570312,1.9953978061676025,1,0,0.03432682529091835,0.7135437726974487,1.9953978061676025,1.3490405082702637,0.5164014101028442
observed,3,0,turn_off_lightbulb,turn_off_lightbulb,4,1.7320771217346191,1.5703577995300293,0.7307993173599243,0.3300926387310028,2.026664972305298,1.4625401496887207,1,0,0.007795007899403572,0.11871103942394257,1.4625401496887207,0.8689745664596558,0.16812875866889954
observed,4,0,push_pink_block_right,push_pink_block_right,4,2.7330238819122314,1.9573533535003662,1.9074033498764038,0.5184563994407654,3.964890241622925,1.044111967086792,2,1,0.03244553506374359,0.5489310026168823,1.044111967086792,1.8122302293777466,0.47891512513160706
observed,5,0,lift_blue_block_slider,lift_blue_block_slider,4,2.6876070499420166,2.4382741451263428,1.1305087804794312,0.4222279191017151,3.061476230621338,2.3124728202819824,1,0,0.032842159271240234,0.5643115043640137,2.3124728202819824,0.9760552644729614,0.0924815833568573
observed,6,0,place_in_slider,place_in_slider,4,3.077810525894165,2.785242795944214,1.3097100257873535,1.0556836128234863,4.650930881500244,2.497558355331421,6,1,0.05322354659438133,2.3179566860198975,2.497558355331421,1.2838075160980225,0.13516023755073547
observed,7,0,lift_red_block_table,lift_red_block_table,4,4.326460838317871,3.65397572517395,2.316619396209717,0.48321181535720825,3.862126111984253,2.894566059112549,2,1,0.04378306493163109,0.49810129404067993,2.894566059112549,1.239966869354248,0.15958325564861298
observed,8,0,lift_blue_block_slider,lift_blue_block_slider,4,4.138898849487305,2.3632941246032715,3.397840738296509,0.4694015681743622,3.7015833854675293,3.1636013984680176,1,0,0.019273297861218452,0.885672390460968,3.1636013984680176,1.748677134513855,0.23197834193706512
observed,9,0,turn_on_lightbulb,turn_on_lightbulb,4,1.97197425365448,1.5118523836135864,1.2660902738571167,0.28265616297721863,3.181884288787842,2.7331063747406006,4,1,0.01363365352153778,0.2750341296195984,2.7331063747406006,1.5845801830291748,0.13314682245254517
observed,10,0,turn_off_lightbulb,turn_off_lightbulb,4,1.9519821405410767,1.6048485040664673,1.111168384552002,0.2464951127767563,2.730187177658081,2.08134126663208,1,0,0.013619516976177692,0.27446448802948,2.08134126663208,1.6575360298156738,0.19241487979888916
observed,11,0,lift_red_block_table,lift_red_block_table,4,2.97225284576416,2.6339733600616455,1.3771240711212158,0.8773780465126038,3.1656386852264404,2.177359104156494,2,1,0.06326327472925186,0.5705912709236145,2.177359104156494,0.7729403376579285,0.24681271612644196
observed,12,0,lift_blue_block_slider,lift_blue_block_slider,4,3.024536609649658,2.199537515640259,2.076019525527954,0.659913182258606,4.4487504959106445,3.0590739250183105,2,1,0.03178706020116806,1.2505099773406982,3.0590739250183105,2.7134666442871094,0.4675818383693695
observed,13,0,turn_off_lightbulb,turn_off_lightbulb,4,2.9420955181121826,2.0502614974975586,2.110059976577759,0.7459150552749634,3.841571807861328,2.3778700828552246,1,0,0.027376025915145874,0.6270923614501953,2.3778700828552246,1.2144620418548584,0.21286097168922424
observed,14,0,lift_blue_block_slider,lift_blue_block_slider,4,2.8324429988861084,1.9791415929794312,2.0262603759765625,0.44706296920776367,3.448073625564575,2.7487571239471436,2,1,0.018216753378510475,0.6038339734077454,2.7487571239471436,1.5762364864349365,0.16503553092479706
observed,15,0,turn_on_lightbulb,turn_on_lightbulb,4,3.117584466934204,2.779238700866699,1.4125030040740967,0.5175113081932068,3.3678805828094482,2.5892536640167236,2,1,0.018888508901000023,0.39995843172073364,2.5892536640167236,1.3896210193634033,0.1433446705341339
observed,16,0,push_pink_block_right,push_pink_block_right,4,2.4615468978881836,2.32416033744812,0.8108587265014648,0.16456502676010132,2.3869144916534424,1.2290518283843994,1,0,0.008787405677139759,0.20306804776191711,1.2290518283843994,0.8746610879898071,0.17929589748382568
observed,17,0,turn_off_lightbulb,turn_off_lightbulb,4,1.2931296825408936,1.1645712852478027,0.5621013045310974,0.4300137460231781,2.4151713848114014,1.5315433740615845,1,0,0.027334854006767273,0.9422271251678467,1.5315433740615845,0.9489630460739136,0.1810629516839981
observed,18,0,turn_on_lightbulb,turn_on_lightbulb,4,2.96667218208313,2.8481500148773193,0.8301714658737183,0.25279584527015686,3.069112539291382,1.860685110092163,1,0,0.019110290333628654,0.4424556791782379,1.860685110092163,1.0281040668487549,0.15244019031524658
observed,19,0,lift_blue_block_slider,lift_blue_block_slider,4,1.8689906597137451,1.649552583694458,0.8786935210227966,0.5917571187019348,2.9824700355529785,2.2550277709960938,1,0,0.026064248755574226,0.7040534615516663,2.2550277709960938,1.0572677850723267,0.3649216294288635
observed,20,0,turn_off_lightbulb,turn_off_lightbulb,4,1.506975769996643,1.2223825454711914,0.8813380002975464,0.4183460474014282,3.1164374351501465,1.9341453313827515,1,0,0.026698658242821693,0.8094696402549744,1.9341453313827515,0.9270744919776917,0.19017457962036133
observed,21,0,turn_on_lightbulb,turn_on_lightbulb,4,2.8398115634918213,2.572139263153076,1.2035901546478271,0.3924091160297394,2.7612690925598145,2.095407485961914,1,0,0.00828352477401495,0.20067846775054932,2.095407485961914,1.3611327409744263,0.1509876847267151
observed,22,0,turn_off_lightbulb,turn_off_lightbulb,4,1.081763744354248,0.8486408591270447,0.6708363890647888,0.4194561839103699,2.4214539527893066,1.6580638885498047,1,0,0.009461662732064724,0.5409921407699585,1.6580638885498047,1.0955554246902466,0.16441038250923157
observed,23,0,push_pink_block_right,push_pink_block_right,4,3.064023971557617,2.7073464393615723,1.4347538948059082,2.395533561706543,4.183126449584961,2.9075939655303955,5,1,0.06942689418792725,1.055239200592041,2.9075939655303955,1.525180697441101,0.4568520784378052
observed,24,0,lift_red_block_table,lift_red_block_table,4,2.176955223083496,1.939766526222229,0.9881500005722046,0.5420112609863281,2.8709208965301514,2.154597759246826,1,0,0.06976340711116791,0.6608337163925171,2.154597759246826,0.9442805647850037,0.3374631106853485
observed,25,8,lift_red_block_table,lift_red_block_table,4,3.5074689388275146,2.468721628189087,2.4915359020233154,0.4396436810493469,3.9997718334198,2.8652853965759277,2,1,0.06936674565076828,0.7782484292984009,2.8652853965759277,0.5550702214241028,0.22698518633842468
observed,26,8,turn_on_lightbulb,turn_on_lightbulb,4,2.5300509929656982,2.4637463092803955,0.5754229426383972,1.125982403755188,2.5861401557922363,1.5383986234664917,1,0,0.016276227310299873,0.2408929467201233,1.5383986234664917,1.0286310911178589,0.18807587027549744
observed,27,8,turn_off_lightbulb,turn_off_lightbulb,4,1.9152549505233765,1.5100775957107544,1.1780776977539062,0.24483712017536163,3.681269407272339,2.5626754760742188,2,1,0.02524944581091404,1.0030816793441772,2.5626754760742188,1.1648948192596436,0.10210555791854858
observed,28,8,turn_on_lightbulb,turn_on_lightbulb,4,2.3785598278045654,2.234358787536621,0.8155900239944458,0.6065840721130371,2.213754177093506,1.5230567455291748,1,0,0.008518260903656483,0.18913055956363678,1.5230567455291748,0.9785569906234741,0.09527995437383652
observed,29,8,turn_off_lightbulb,turn_off_lightbulb,4,2.1368870735168457,1.6645609140396118,1.3399715423583984,0.34394580125808716,3.37724232673645,2.7782864570617676,1,0,0.04882924258708954,0.7358222007751465,2.7782864570617676,1.0111216306686401,0.16265371441841125
observed,30,8,place_in_slider,place_in_slider,4,3.042471408843994,2.619035243988037,1.5483174324035645,0.4501641094684601,4.076343059539795,2.9773688316345215,1,0,0.024207837879657745,0.5913851857185364,2.9773688316345215,1.159881591796875,0.15878690779209137
observed,31,8,turn_on_lightbulb,turn_on_lightbulb,4,2.2850794792175293,1.9271608591079712,1.2278597354888916,0.2982282042503357,2.9087977409362793,1.9460111856460571,1,0,0.013225129805505276,0.3287661075592041,1.9460111856460571,1.6209721565246582,0.24398671090602875
observed,32,8,lift_blue_block_slider,lift_blue_block_slider,4,3.4171159267425537,2.9701621532440186,1.6896206140518188,0.5309173464775085,3.3645119667053223,2.5260300636291504,1,0,0.013717363588511944,0.38869941234588623,2.5260300636291504,0.9879710078239441,0.28098174929618835
observed,33,8,place_in_slider,place_in_slider,4,2.6389732360839844,2.2774178981781006,1.3332470655441284,1.1644099950790405,5.572649955749512,3.840689182281494,6,1,0.05262741819024086,0.8740949630737305,3.840689182281494,1.2842702865600586,0.20629338920116425
observed,34,8,turn_off_lightbulb,turn_off_lightbulb,4,2.066143274307251,1.8310019969940186,0.9572768807411194,0.46331068873405457,2.739501953125,2.186133623123169,1,0,0.0170778539031744,0.2487618327140808,2.186133623123169,1.1854509115219116,0.13315941393375397
observed,35,8,lift_blue_block_slider,lift_blue_block_slider,4,4.447171688079834,2.153904438018799,3.8907623291015625,0.4673612415790558,3.710480213165283,2.9784722328186035,1,0,0.0564814917743206,1.0655198097229004,2.9784722328186035,2.6850955486297607,0.1744597852230072
observed,36,8,lift_red_block_table,lift_red_block_table,4,3.1651315689086914,2.671194076538086,1.6978752613067627,0.37093880772590637,3.5855109691619873,2.480220317840576,1,0,0.027652209624648094,0.6103785037994385,2.480220317840576,1.742477297782898,0.30509212613105774
observed,37,8,turn_on_lightbulb,turn_on_lightbulb,4,2.278904676437378,2.054455518722534,0.9862150549888611,0.4140297472476959,2.7818593978881836,1.8109664916992188,1,0,0.00979912281036377,0.21533505618572235,1.8109664916992188,1.3961453437805176,0.1864350140094757
observed,38,8,turn_off_lightbulb,turn_off_lightbulb,4,2.702075481414795,2.584368944168091,0.7888275980949402,0.24948842823505402,2.508084297180176,1.849112868309021,1,0,0.008832277730107307,0.15532362461090088,1.849112868309021,0.8950372934341431,0.17196471989154816
observed,39,8,lift_red_block_table,lift_red_block_table,4,1.983350396156311,1.8554824590682983,0.700616717338562,0.8360806107521057,3.1416175365448,2.114788293838501,2,1,0.11976353079080582,0.9404765367507935,2.114788293838501,0.47500839829444885,0.33878254890441895
observed,40,8,lift_blue_block_slider,lift_blue_block_slider,4,3.0797858238220215,2.627211093902588,1.6071224212646484,0.46296173334121704,3.3909084796905518,2.3688108921051025,1,0,0.03727276623249054,0.5679195523262024,2.3688108921051025,1.8942680358886719,0.20756468176841736
observed,41,8,lift_red_block_table,lift_red_block_table,4,2.9407432079315186,2.7017271518707275,1.161309838294983,0.6528300642967224,3.181104898452759,2.169999122619629,2,1,0.01846489869058132,0.3629230558872223,2.169999122619629,0.874475359916687,0.20895302295684814
observed,42,8,place_in_slider,place_in_slider,4,3.041297435760498,2.7276387214660645,1.345167875289917,1.0595918893814087,5.090476989746094,3.6507925987243652,6,1,0.04690100625157356,0.6038939952850342,3.6507925987243652,1.1678553819656372,0.18343524634838104
observed,43,8,lift_red_block_table,lift_red_block_table,4,3.7654101848602295,3.6478586196899414,0.9335095882415771,0.48186349868774414,3.833805561065674,2.8265957832336426,2,1,0.026134734973311424,0.7944083213806152,2.8265957832336426,0.8443672060966492,0.18284957110881805
observed,44,8,turn_on_lightbulb,turn_on_lightbulb,4,2.296816825866699,2.237879514694214,0.5169749855995178,0.5601499676704407,2.073014736175537,1.2608100175857544,1,0,0.010624553076922894,0.36147576570510864,1.2608100175857544,0.6062458157539368,0.13340379297733307
observed,45,8,lift_red_block_table,lift_red_block_table,4,2.42260479927063,1.6909868717193604,1.7348134517669678,0.4312310218811035,4.3004374504089355,2.671006917953491,6,1,0.06222354993224144,0.5806447863578796,2.671006917953491,2.278472661972046,0.4489636719226837
observed,46,8,place_in_slider,place_in_slider,4,4.242649078369141,3.5873169898986816,2.265221357345581,0.9410977363586426,4.464328289031982,2.5598814487457275,6,1,0.02689882181584835,1.3408311605453491,2.5598814487457275,1.5236608982086182,0.19493645429611206
observed,47,8,lift_blue_block_slider,lift_blue_block_slider,4,3.4794154167175293,3.0136489868164062,1.7390367984771729,0.3813035190105438,4.209494113922119,3.2772819995880127,1,0,0.03129592910408974,0.5842115879058838,3.2772819995880127,2.0509884357452393,0.32961368560791016
observed,48,8,place_in_slider,place_in_slider,4,3.1696527004241943,2.7271010875701904,1.615431547164917,1.0030503273010254,5.690675735473633,3.828662157058716,6,1,0.06501970440149307,0.8267197608947754,3.828662157058716,1.2904534339904785,0.41284406185150146
